Park Name,2000 Recreational Visits,2001 Recreational Visits,2002 Recreational Visits,2003 Recreational Visits,2004 Recreational Visits,2005 Recreational Visits,2006 Recreational Visits,2007 Recreational Visits,2008 Recreational Visits,2009 Recreational Visits,2000 - 2009 Average Recreational Visits,2000 Non-Recreational Visits,2001 Non-Recreational Visits,2002 Non-Recreational Visits,2003 Non-Recreational Visits,2004 Non-Recreational Visits,2005 Non-Recreational Visits,2006 Non-Recreational Visits,2007 Non-Recreational Visits,2008 Non-Recreational Visits,2009 Non-Recreational Visits,2000 - 2009 Average Non-Recreational Visits,2000 Recreational Hours,2001 Recreational Hours,2002 Recreational Hours,2003 Recreational Hours,2004 Recreational Hours,2005 Recreational Hours,2006 Recreational Hours,2007 Recreational Hours,2008 Recreational Hours,2009 Recreational Hours,2000 - 2009 Average Recreational Hours,2000 Non-Recreational Hours,2001 Non-Recreational Hours,2002 Non-Recreational Hours,2003 Non-Recreational Hours,2004 Non-Recreational Hours,2005 Non-Recreational Hours,2006 Non-Recreational Hours,2007 Non-Recreational Hours,2008 Non-Recreational Hours,2009 Non-Recreational Hours,2000 - 2009 Average Non-Recreational Hours,2000 Concessioner Lodging,2001 Concessioner Lodging,2002 Concessioner Lodging,2003 Concessioner Lodging,2004 Concessioner Lodging,2005 Concessioner Lodging,2006 Concessioner Lodging,2007 Concessioner Lodging,2008 Concessioner Lodging,2009 Concessioner Lodging,2000 - 2009 Average Concessioner Lodging,2000 Concessioner Camping,2001 Concessioner Camping,2002 Concessioner Camping,2003 Concessioner Camping,2004 Concessioner Camping,2005 Concessioner Camping,2006 Concessioner Camping,2007 Concessioner Camping,2008 Concessioner Camping,2009 Concessioner Camping,2000 - 2009 Average Concessioner Camping,2000 Tent Overnights,2001 Tent Overnights,2002 Tent Overnights,2003 Tent Overnights,2004 Tent Overnights,2005 Tent Overnights,2006 Tent Overnights,2007 Tent Overnights,2008 Tent Overnights,2009 Tent Overnights,2000 - 2009 Average Tent Overnights,2000 RV Overnights,2001 RV Overnights,2002 RV Overnights,2003 RV Overnights,2004 RV Overnights,2005 RV Overnights,2006 RV Overnights,2007 RV Overnights,2008 RV Overnights,2009 RV Overnights,2000 - 2009 Average RV Overnights,2000 Backcountry Overnights,2001 Backcountry Overnights,2002 Backcountry Overnights,2003 Backcountry Overnights,2004 Backcountry Overnights,2005 Backcountry Overnights,2006 Backcountry Overnights,2007 Backcountry Overnights,2008 Backcountry Overnights,2009 Backcountry Overnights,2000 - 2009 Average Backcountry Overnights,2000 Non-recreational Overnights,2001 Non-recreational Overnights,2002 Non-recreational Overnights,2003 Non-recreational Overnights,2004 Non-recreational Overnights,2005 Non-recreational Overnights,2006 Non-recreational Overnights,2007 Non-recreational Overnights,2008 Non-recreational Overnights,2009 Non-recreational Overnights,2000 - 2009 Average Non-recreational Overnights,2000 Miscellaneous Overnights,2001 Miscellaneous Overnights,2002 Miscellaneous Overnights,2003 Miscellaneous Overnights,2004 Miscellaneous Overnights,2005 Miscellaneous Overnights,2006 Miscellaneous Overnights,2007 Miscellaneous Overnights,2008 Miscellaneous Overnights,2009 Miscellaneous Overnights,2000 - 2009 Average Miscellaneous Overnights
Lake Roosevelt NRA,"1,415,627","1,252,160","1,444,751","1,356,331","1,279,051","1,272,119","1,281,586","1,450,438","1,337,024","1,382,663","1,347,175","18,000","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","2,880","5,729,875","4,703,738","5,319,425","5,436,106","5,129,936","4,366,185","4,271,258","4,842,749","4,395,586","4,961,441","4,915,630","9,000",600,600,600,600,600,600,600,600,600,"1,440","47,592","30,134","32,587","48,018","24,872","9,452","2,480","8,897","8,600","6,548","21,918",0,0,0,0,0,0,0,0,0,"3,544",354,"39,526","33,899","38,803","37,185","34,468","35,788","41,405","42,242","40,001","54,841","39,816","50,671","39,860","50,080","51,110","54,591","52,215","52,919","57,714","51,866","57,998","51,902","6,255","7,731","4,366","4,525","16,306","1,701","1,604","3,220","1,652","1,778","4,914",0,0,0,0,0,0,0,0,0,0,0,"25,713","20,446","20,723","21,674","18,833","13,469","13,608","8,627","7,132","15,338","16,556"
Lassen Volcanic NP,"374,911","376,695","388,149","404,384","379,667","365,535","388,741","395,057","377,361","365,639","381,614",0,0,0,0,0,0,0,0,0,0,0,"3,913,086","4,252,881","4,161,468","4,177,167","3,951,174","3,749,655","3,829,866","3,956,781","3,908,247","4,271,376","4,017,170",0,0,0,0,0,0,0,0,0,0,0,"5,457","5,908","5,897","5,581","5,941","5,659","5,146","5,435","5,598","5,204","5,583",0,0,0,0,0,0,0,0,0,0,0,"44,091","54,213","46,851","42,252","45,006","40,752","38,628","40,764","40,266","53,856","44,668","16,674","18,918","20,106","21,657","18,816","17,067","18,228","17,658","17,643","22,590","18,936","6,635","8,452","8,786","6,139","5,434","5,485","5,083","5,413","5,733","5,798","6,296",0,0,0,0,0,0,0,0,0,0,0,"6,363","7,400","5,626","7,746","4,478","5,154","4,221","6,275","9,050","11,483","6,780"
Lava Beds NM,"114,337","113,882","116,445","119,515","106,940","107,475","104,490","102,629","120,076","129,639","113,543",771,771,771,771,771,771,771,771,771,771,771,"353,862","329,348","355,759","360,194","335,201","421,110","405,108","395,740","423,650","445,851","382,582",390,390,390,390,390,390,390,390,390,390,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,107","2,619","3,898","3,667","4,093","9,615","9,062","8,398","7,766","7,739","6,096","1,486",982,"1,296","1,292","1,408","3,004","2,820","3,144","2,446","2,339","2,022",0,5,37,15,7,14,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,75,114,156,143,146,75,95,62,83,76,103
LBJ Memorial Grove on the Potomac,"488,094","529,503","420,089","474,238","482,250","454,716","470,683","453,297","411,164","333,368","451,740",0,0,0,0,0,0,0,0,0,0,0,"244,049","264,756","210,044","237,118","241,125","227,359","235,340","226,649","205,582","166,686","225,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis & Clark NHP,"214,759","226,137","231,907","255,853","219,192","245,266","218,816","234,380","230,057","225,846","230,221",269,332,235,409,274,409,265,106,77,116,249,"351,984","369,612","381,912","421,694","442,177","491,244","404,444","411,760","368,851","359,322","400,300",70,84,61,104,70,103,68,28,20,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Boyhood NMEM,"154,031","146,037","127,225","126,924","129,392","147,443","123,781","128,596","147,123","182,172","141,272","16,200","16,200","16,200","16,200","16,200","16,200","16,200","16,200","16,200","16,200","16,200","173,285","164,293","143,128","142,789","145,564","165,875","139,254","144,667","165,513","204,943","158,931","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Home NHS,"367,968","392,214","390,076","383,025","361,349","419,552","388,887","358,809","335,473","464,074","386,143","10,745","10,516","9,690","9,128","10,466","9,562","10,008","10,938","11,016","10,109","10,218","325,998","347,516","345,672","339,390","320,212","371,670","344,575","318,230","297,816","635,556","364,664","67,490","67,413","62,679","61,952","67,393","59,723","68,400","73,131","73,574","68,167","66,992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln Memorial,"4,009,145","3,968,357","3,551,973","3,272,596","3,988,650","3,638,806","3,810,347","4,214,167","4,678,861","5,255,570","4,038,847",0,0,0,0,0,0,0,0,0,0,0,"2,004,576","1,984,181","1,776,587","1,636,300","1,994,326","1,819,402","1,905,173","2,107,081","2,339,427","3,145,286","2,071,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Bighorn Battlefield NM,"330,329","334,567","425,995","422,566","347,056","328,668","298,518","290,744","282,233","302,811","336,349","2,952","2,978","3,832","3,779","3,084","2,900","2,630","2,550","2,446","2,652","2,980","330,458","334,853","426,039","422,575","347,228","328,875","298,622","290,839","282,424","302,842","336,476","1,478","1,493","1,916","1,888","1,543","1,447","1,317","1,275","1,224","1,326","1,491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little River Canyon NPRES,,,,"183,896","174,439","201,442","211,047","264,189","197,693","189,251","203,137",,,,0,0,0,0,0,0,0,0,,,,"212,331","208,689","233,527","235,853","347,654","260,682","230,542","247,040",,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
Little Rock Central High School NHS,,"21,078","22,940","23,348","28,836","44,293","35,264","56,938","42,302","60,103","37,234",,0,0,0,0,0,0,0,0,0,0,,"21,078","22,940","23,348","28,836","44,293","35,264","56,938","42,302","60,103","37,234",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
Longfellow House Washington's HQ NHS,0,0,"20,319","43,329","30,380","36,660","43,108","49,246","59,827","39,065","32,193",0,0,0,0,0,0,0,0,0,0,0,0,0,"30,480","64,996","45,572","54,993","64,665","73,872","89,742","58,599","48,292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowell NHP,"604,787","723,568","742,016","684,856","677,639","722,458","632,234","519,706","574,410","565,960","644,763","12,107","19,404","12,145","26,041","16,480","10,087","7,741","5,647","3,536","3,306","11,649","883,757","1,081,865","1,124,313","1,052,824","1,030,486","1,098,384","958,571","796,466","866,868","858,626","975,216","18,165","29,108","18,222","39,065","24,723","15,134","11,615","8,474","5,308","4,961","17,478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyndon B. Johnson NHP,"108,728","101,824","95,188","85,339","80,730","75,932","78,792","85,818","93,204","98,218","90,377","11,160","11,160","11,160","11,160","11,160","11,160","11,160","11,160",0,0,"8,928","322,219","297,688","273,635","240,107","225,789","203,687","214,943","216,416","210,665","173,046","237,820","44,640","44,640","44,640","44,640","44,640","44,640","44,640","44,640",0,0,"35,712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maggie L. Walker NHS,"9,514","10,147","12,323","11,517","10,913","7,968","7,803","8,026","7,367","9,853","9,543",0,0,0,0,0,0,0,0,0,0,0,"4,761","5,076","6,164","5,762","5,458","3,989","3,904","4,015","3,687","14,783","5,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mammoth Cave NP,"1,749,268","1,883,580","1,891,307","1,869,137","1,888,267","1,878,006","597,934","487,305","446,174","503,856","1,319,483","92,253","92,253","92,253","92,253","92,253","92,253","142,618","137,622","137,944","142,177","111,388","4,565,936","4,776,396","4,833,984","4,652,588","4,742,343","4,637,790","3,706,851","3,217,083","2,937,705","3,283,470","4,135,415","86,544","86,544","86,544","86,544","86,544","86,544","71,308","68,811","68,972","71,087","79,944","30,435","26,258","24,560","20,669","18,840","18,582","15,724","31,358","29,347","31,798","24,757",0,0,0,0,0,0,0,0,0,0,0,"37,196","34,004","35,996","33,480","37,352","31,896","30,144","30,436","31,556","36,668","33,873","15,148","14,992","16,100","15,960","14,448","13,284","12,900","15,468","10,708","12,604","14,161","4,879","4,981","5,125","6,085","6,024","5,492","6,329","6,297","5,236","5,737","5,619",0,0,0,0,0,0,0,0,0,0,0,"1,292","3,868","5,833",0,"3,819","4,227","4,564","4,061","3,852","2,069","3,359"
Manassas NBP,"692,006","822,684","779,147","759,953","722,132","715,622","674,851","584,926","594,992","578,383","692,470",480,480,480,480,480,480,480,480,480,480,480,"519,006","617,015","584,362","569,966","541,599","536,716","506,138","438,694","446,243","433,789","519,353",84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manzanar NHS,"38,010","46,834","52,823","61,917","75,449","78,172","88,200","81,344","78,468","89,190","69,041",0,0,0,0,0,0,0,0,0,0,0,"38,010","46,834","52,823","61,917","75,449","117,257","132,296","122,013","117,702","133,782","89,808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marsh-Billings-Rockefeller NHP,"46,289","26,350","31,940","33,037","29,205","28,660","22,484","32,179","37,121","31,129","31,839",0,0,0,0,0,0,0,0,0,0,0,"92,578","52,700","63,880","66,074","58,410","57,320","44,968","64,358","74,242","62,258","63,679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Martin Luther King, Jr. NHP","612,065","598,475","657,316","666,195","580,307","624,848","791,617","652,867","658,873","650,343","649,291",0,0,0,0,0,0,0,0,0,0,0,"1,231,360","1,162,793","1,232,809","1,267,151","1,109,300","999,956","1,264,325","1,028,743","1,047,911","987,816","1,133,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Van Buren NHS,"14,066","15,950","16,036","14,594","13,686","10,445","24,735","19,678","21,216","23,216","17,362",720,720,720,720,720,720,720,720,720,720,720,"15,123","16,276","16,641","14,862","14,436","11,341","27,187","21,252","22,884","25,095","18,510",180,180,180,180,180,180,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary McLeod Bethune Council House NHS,"5,696","5,769","2,554","2,467","6,329","8,570","16,858","17,324","17,635","21,811","10,501",0,0,0,0,0,0,0,0,0,0,0,"11,392","11,538","5,108","4,934","12,658","17,140","33,716","34,648","35,270","43,622","21,003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesa Verde NP,"452,287","513,409","406,385","438,590","446,811","498,333","557,248","541,102","551,446","550,377","495,599","18,797","24,065","13,277","21,479","22,896","21,320","20,120","24,001","16,109","14,916","19,698","3,518,205","4,104,385","3,145,422","3,441,260","3,648,775","3,713,178","4,114,868","3,967,539","4,212,887","4,140,501","3,800,702","18,797","24,065","13,277","21,479","22,896","21,320","20,120","24,001","16,109","14,916","19,698","40,444","46,818","35,565","37,354","42,740","41,727","44,664","41,957","50,838","42,051","42,416",0,0,0,0,0,0,0,0,0,0,0,"28,114","39,591","24,725","26,990","29,557","22,569","29,011","27,808","20,357","24,657","27,338","13,226","12,025","11,579","14,588","13,627","14,221","14,699","13,101","20,017","22,510","14,959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,"1,236","1,284","2,605","5,087","3,190",920,"2,279","4,980","3,220","2,540"
Minute Man NHP,"1,004,195","1,072,979","1,179,317","1,176,283","1,072,149","1,027,033","1,084,041","1,107,254","1,067,578","1,096,024","1,088,685",0,0,0,0,0,0,0,0,0,0,0,"1,506,295","1,609,470","1,768,977","1,764,424","1,608,225","1,540,548","1,626,062","1,660,879","1,601,367","1,644,038","1,633,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minuteman Missile NHS,,,,,"4,924","7,800","16,754","24,566","30,615","36,777","20,239",,,,,0,0,0,0,0,0,0,,,,,"3,611","6,103","11,911","19,058","23,427","27,278","15,231",,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0
Missouri NRR,,,,,"48,149","63,557","167,960","145,767","162,086","186,313","128,972",,,,,0,0,0,0,0,0,0,,,,,"73,794","61,404","58,014","56,880","48,318","55,844","59,042",,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0
Mojave NPRES,"444,402","492,745","492,785","615,269","546,312","632,521","537,250","582,675","618,285","528,865","549,111",0,0,0,0,0,0,0,0,0,0,0,"2,721,612","3,006,150","3,001,169","3,763,349","3,337,884","3,842,749","3,244,330","3,538,083","3,729,513","3,199,357","3,338,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,748","1,459","1,447","1,630","1,666","1,635",726,"1,285",698,"1,031","1,333","1,175","1,218","1,321","1,719","1,568","1,594","1,010","1,313",953,"1,149","1,302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,677","1,463",938,"2,629","1,767",739,0,905,0,0,"1,012"
Monocacy NB,"18,198","18,095","15,592","14,566","18,145","17,985","18,579","22,125","31,276","34,553","20,911",0,0,0,0,0,0,0,0,0,0,0,"27,300","27,146","23,391","21,853","27,221","26,981","27,872","33,191","46,916","51,832","31,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montezuma Castle NM,"789,131","710,595","643,645","637,024","644,452","622,320","597,762","597,611","603,755","601,465","644,776",420,420,421,420,420,385,420,"12,130",420,420,"1,588","789,131","710,595","643,645","637,024","644,452","622,320","597,762","597,611","603,755","601,465","644,776",108,108,108,108,108,99,108,"3,035",108,108,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moores Creek NB,"89,872","88,320","86,782","67,272","60,676","48,406","44,378","55,039","44,820","68,864","65,443",0,0,0,0,0,0,0,0,0,0,0,"57,053","59,178","57,189","43,556","37,924","30,252","27,735","34,400","31,018","51,698","43,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,221,164,84,0,0,0,0,167,481,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morristown NHP,"463,624","464,758","336,509","328,057","310,041","241,897","277,748","296,651","277,203","298,060","329,455",0,0,0,0,0,0,0,0,0,0,0,"1,273,148","1,337,371","949,820","948,780","899,376","674,303","811,777","856,364","777,523","855,035","938,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Rainier NP,"1,344,833","1,301,103","1,310,390","1,262,351","1,217,750","1,173,897","1,113,601","1,047,685","1,163,227","1,151,654","1,208,649","625,573","639,001","589,124","595,211","595,229","584,012","505,516","520,183","572,811","549,500","577,616","15,214,345","14,764,665","14,975,232","14,529,773","14,177,515","13,752,256","13,405,997","12,361,533","13,426,852","13,827,228","14,043,540","625,573","639,001","589,124","595,211","595,229","584,012","505,516","520,183","572,811","549,500","577,616","42,932","43,993","43,480","42,501","41,802","41,626","10,705","9,495","42,047","39,136","35,772",0,0,0,0,0,0,0,0,0,0,0,"65,085","63,407","50,828","66,864","56,826","60,051","62,903","44,700","48,752","59,032","57,845","28,340","31,010","40,576","25,976","25,593","26,367","24,633","18,441","18,317","22,561","26,181","58,882","64,362","49,955","64,110","63,777","43,759","29,517","24,523","39,576","43,083","48,154",0,0,0,0,0,0,0,0,0,0,0,538,"2,894","5,552","6,157","6,949","6,947","6,979",317,"5,720","5,627","4,768"
Mount Rushmore NMEM,"1,868,876","1,904,119","2,162,570","2,217,894","2,037,820","2,037,861","1,989,771","1,856,118","1,789,328","2,260,192","2,012,455","653,412","666,159","759,434","780,122","716,440","720,107","698,440","651,102","627,543","774,261","704,702","2,460,672","2,507,076","2,847,370","2,920,211","2,683,117","2,683,171","2,619,850","2,443,876","2,355,934","2,975,904","2,649,718","217,800","222,051","253,139","260,039","238,812","240,035","232,809","217,031","209,179","258,084","234,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muir Woods NM,"884,229","773,624","708,091","719,350","778,368","775,941","741,768","811,033","838,292","779,880","781,058",0,0,0,0,0,0,0,0,0,0,0,"1,178,678","1,031,241","943,884","958,894","1,037,563","1,034,329","988,774","1,081,103","1,117,441","1,039,579","1,041,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchez NHP,"334,745","287,499","272,465","285,615","239,903","232,023","272,091","207,441","232,470","218,126","258,238",0,0,0,0,0,0,0,0,0,0,0,"620,389","534,431","495,052","538,116","471,139","437,407","470,787","384,340","410,444","388,994","475,110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natchez Trace PKWY,"5,737,183","5,552,351","5,643,170","5,555,984","5,389,227","5,482,282","5,713,583","5,777,666","5,747,235","5,934,363","5,653,304","8,509,445","7,460,177","7,645,458","7,087,269","7,940,994","8,124,844","8,221,938","7,248,237","8,155,056","9,433,442","7,982,686","23,237,416","22,486,175","22,820,215","22,496,583","21,832,133","22,183,788","23,106,744","23,368,783","23,246,936","23,947,232","22,872,601","8,509,445","7,460,177","7,645,458","7,087,269","7,940,994","8,124,844","8,221,938","7,248,237","8,155,056","9,433,442","7,982,686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,999","6,666","6,519","8,004","7,521","6,249","6,816","7,479","6,720","6,360","6,933","19,245","18,495","15,984","16,782","17,499","16,902","16,131","15,987","16,734","12,711","16,647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
