Park Name,1980 Recreational Visits,1981 Recreational Visits,1982 Recreational Visits,1983 Recreational Visits,1984 Recreational Visits,1985 Recreational Visits,1986 Recreational Visits,1987 Recreational Visits,1988 Recreational Visits,1989 Recreational Visits,1980 - 1989 Average Recreational Visits,1980 Non-Recreational Visits,1981 Non-Recreational Visits,1982 Non-Recreational Visits,1983 Non-Recreational Visits,1984 Non-Recreational Visits,1985 Non-Recreational Visits,1986 Non-Recreational Visits,1987 Non-Recreational Visits,1988 Non-Recreational Visits,1989 Non-Recreational Visits,1980 - 1989 Average Non-Recreational Visits,1980 Recreational Hours,1981 Recreational Hours,1982 Recreational Hours,1983 Recreational Hours,1984 Recreational Hours,1985 Recreational Hours,1986 Recreational Hours,1987 Recreational Hours,1988 Recreational Hours,1989 Recreational Hours,1980 - 1989 Average Recreational Hours,1980 Non-Recreational Hours,1981 Non-Recreational Hours,1982 Non-Recreational Hours,1983 Non-Recreational Hours,1984 Non-Recreational Hours,1985 Non-Recreational Hours,1986 Non-Recreational Hours,1987 Non-Recreational Hours,1988 Non-Recreational Hours,1989 Non-Recreational Hours,1980 - 1989 Average Non-Recreational Hours,1980 Concessioner Lodging,1981 Concessioner Lodging,1982 Concessioner Lodging,1983 Concessioner Lodging,1984 Concessioner Lodging,1985 Concessioner Lodging,1986 Concessioner Lodging,1987 Concessioner Lodging,1988 Concessioner Lodging,1989 Concessioner Lodging,1980 - 1989 Average Concessioner Lodging,1980 Concessioner Camping,1981 Concessioner Camping,1982 Concessioner Camping,1983 Concessioner Camping,1984 Concessioner Camping,1985 Concessioner Camping,1986 Concessioner Camping,1987 Concessioner Camping,1988 Concessioner Camping,1989 Concessioner Camping,1980 - 1989 Average Concessioner Camping,1980 Tent Overnights,1981 Tent Overnights,1982 Tent Overnights,1983 Tent Overnights,1984 Tent Overnights,1985 Tent Overnights,1986 Tent Overnights,1987 Tent Overnights,1988 Tent Overnights,1989 Tent Overnights,1980 - 1989 Average Tent Overnights,1980 RV Overnights,1981 RV Overnights,1982 RV Overnights,1983 RV Overnights,1984 RV Overnights,1985 RV Overnights,1986 RV Overnights,1987 RV Overnights,1988 RV Overnights,1989 RV Overnights,1980 - 1989 Average RV Overnights,1980 Backcountry Overnights,1981 Backcountry Overnights,1982 Backcountry Overnights,1983 Backcountry Overnights,1984 Backcountry Overnights,1985 Backcountry Overnights,1986 Backcountry Overnights,1987 Backcountry Overnights,1988 Backcountry Overnights,1989 Backcountry Overnights,1980 - 1989 Average Backcountry Overnights,1980 Non-recreational Overnights,1981 Non-recreational Overnights,1982 Non-recreational Overnights,1983 Non-recreational Overnights,1984 Non-recreational Overnights,1985 Non-recreational Overnights,1986 Non-recreational Overnights,1987 Non-recreational Overnights,1988 Non-recreational Overnights,1989 Non-recreational Overnights,1980 - 1989 Average Non-recreational Overnights,1980 Miscellaneous Overnights,1981 Miscellaneous Overnights,1982 Miscellaneous Overnights,1983 Miscellaneous Overnights,1984 Miscellaneous Overnights,1985 Miscellaneous Overnights,1986 Miscellaneous Overnights,1987 Miscellaneous Overnights,1988 Miscellaneous Overnights,1989 Miscellaneous Overnights,1980 - 1989 Average Miscellaneous Overnights
Big Hole NB,"37,317","43,176","41,128","46,748","37,695","34,603","39,388","32,694","43,351","50,031","40,613",0,0,0,0,0,0,0,0,0,0,0,"61,402","77,383","74,436","76,648","65,559","58,311","68,629","56,926","71,995","78,656","68,995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,0,0,0,0,0,0,0,0,0,0,0
Big South Fork NRRA,,,,,,,,,"613,011","730,183","671,597",,,,,,,,,0,0,0,,,,,,,,,"3,950,635","4,690,875","4,320,755",,,,,,,,,0,0,0,,,,,,,,,"2,201",334,"1,268",,,,,,,,,0,0,0,,,,,,,,,"6,255","7,312","6,784",,,,,,,,,"7,409","9,816","8,613",,,,,,,,,0,0,0,,,,,,,,,0,0,0,,,,,,,,,"2,943","3,902","3,423"
Big Thicket NPRES,,"22,763","43,824","33,355","81,548","77,664","66,669","62,460","71,765","102,174","62,469",,"3,321","5,263",572,"2,451","2,165","1,419",797,969,"1,567","2,058",,"49,052","88,694","57,118","275,186","253,905","156,709","174,253","256,374","395,207","189,611",,"13,284","11,370",675,"13,922","9,010","1,419",797,"1,390","1,959","5,981",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,127,290,289,593,540,392,471,726,759,465,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
Bighorn Canyon NRA,"322,728","341,157","391,017","373,150","379,625","456,020","455,228","452,103","441,172","455,401","406,760","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","1,876,721","1,975,973","2,280,450","2,406,524","2,409,913","3,000,501","2,937,537","2,929,650","2,822,299","2,876,293","2,551,586","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825","30,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,403","3,903","6,561","5,763","4,590","7,440","6,675","6,129","5,067","4,764","5,330","11,769","12,576","12,981","12,706","10,464","15,160","13,341","12,528","10,674","10,089","12,229",345,922,256,365,"1,433","3,693","2,821","4,692","3,528","2,559","2,061",0,0,0,0,0,0,0,0,0,0,0,"1,450","1,067","1,345","2,088","1,496","2,199","1,921","2,737","3,410","2,277","1,999"
Biscayne NP,"248,071","305,502","348,219","369,082","340,567","460,921","578,013","607,968","531,036","589,957","437,934",0,0,0,0,0,0,0,0,0,0,0,"1,617,440","1,791,914","1,971,853","2,091,729","2,038,636","2,398,130","3,180,181","3,319,772","2,674,656","2,903,704","2,398,802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,352","2,336","3,408","4,076","4,888","2,888","2,484","4,632","2,892","3,027","3,298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,928","45,156","44,840","47,208","51,716","43,316","69,860","69,360","42,984","42,296","50,666"
Black Canyon of the Gunnison NP,"336,119","266,604","227,428","291,618","253,048","266,012","289,117","285,439","269,073","288,586","277,304",0,0,0,0,0,0,0,0,0,0,0,"912,003","796,835","697,895","779,513","651,344","530,985","573,902","568,681","532,146","574,428","661,773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,032","11,804","11,414","10,309","8,721","2,574","2,642","2,867","2,214","2,352","6,793","11,267","11,964","10,396","9,865","7,459","2,345","2,296","2,119","2,026","1,957","6,169","1,560","2,136","1,708","1,116",567,409,405,436,563,685,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Ridge PKWY,"13,415,014","13,625,753","14,360,184","15,208,455","15,135,991","17,193,408","17,076,150","18,604,627","20,002,975","16,176,171","16,079,873","3,286,026","3,367,483","3,488,897","3,739,896","4,023,772","4,024,084","4,377,081","4,522,027","5,563,888","1,942,260","3,833,541","116,208,996","114,874,122","123,368,730","129,813,348","127,678,093","146,146,932","145,061,322","161,859,924","167,997,549","102,215,361","133,522,438","1,643,007","1,652,328","1,744,455","1,869,955","2,011,889","2,012,036","2,188,533","2,261,008","2,781,944","971,136","1,913,629","73,830","57,600","60,248","58,156","56,714","59,593","61,350","61,387","63,498","57,128","60,950",0,0,0,"19,506","15,922","15,203","34,148","38,647","31,440","29,179","18,405","87,504","82,929","77,044","61,703","59,392","56,259","62,446","59,848","63,320","53,409","66,385","144,375","140,451","126,365","89,251","85,257","96,591","88,961","83,586","85,471","72,531","101,284","1,650","1,491","1,992","2,194","1,638","1,331","1,307","1,543","1,464","1,466","1,608",0,0,0,0,0,0,0,0,0,0,0,"5,085","5,431","2,582","3,278","1,432","1,426","1,138",784,"1,218","1,218","2,359"
Booker T. Washington NM,"21,575","19,874","20,461","23,007","24,972","19,644","20,859","20,588","20,070","17,571","20,862",164,177,215,144,176,133,144,129,139,108,153,"30,451","26,310","26,679","29,369","31,032","27,171","32,572","35,386","34,875","31,318","30,516",33,30,37,23,30,24,25,20,21,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,70,58,112,0,0,0,0,0,0,29
Boston African American NHS,,,,,,,,,,"102,779","102,779",,,,,,,,,,0,0,,,,,,,,,,"67,468","67,468",,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,0,0
Boston NHP,"2,034,110","1,754,142","1,703,122","2,088,259","1,481,339","1,560,527","1,642,367","2,219,983","2,183,824","2,135,152","1,880,283","4,615","5,597","5,638","5,457","21,387","52,970","49,340","51,424","47,740","47,560","29,173","1,250,828","953,875","915,699","1,099,219","1,114,115","1,253,000","1,267,794","1,835,518","1,877,668","1,907,910","1,347,563","2,306","2,797","2,816","2,728","10,683","26,485","13,933","8,741","8,117","8,069","8,668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Canyon NP,"571,541","474,092","471,517","472,633","495,104","500,782","578,018","718,342","791,348","808,045","588,142","1,947","7,457","233,279","222,218","268,192","236,540","256,658","295,199","323,428","351,076","219,599","4,758,528","4,725,237","4,408,347","4,390,318","4,618,130","4,522,991","4,893,738","5,450,344","6,025,064","6,352,220","5,014,492","7,817","15,992","176,257","66,664","80,458","70,964","76,997","85,204","97,028","91,708","76,909","32,715","34,012","25,311","29,872","34,064","30,272","33,708","34,688","35,285","36,769","32,670",0,0,0,0,0,0,0,0,0,0,0,"50,369","49,519","47,612","44,342","48,928","44,347","39,185","46,838","51,230","51,110","47,348","51,608","44,133","44,055","41,260","41,394","43,898","35,226","48,143","49,312","49,615","44,864","1,270","2,208","1,818","1,595","1,527","1,326","1,396","2,425","2,841","2,953","1,936",0,0,0,348,403,505,35,0,0,0,129,"4,243","6,454","3,710","3,740","3,785","3,329","2,330","2,061","2,981","2,251","3,488"
Buck Island Reef NM,"71,305","45,502","49,915","51,641","45,816","62,345","74,708","93,015","95,052","73,779","66,308","7,262","5,513",0,68,745,293,0,0,39,37,"1,396","359,864","227,567","255,203","265,394","236,531","325,490","388,492","485,684","493,899","388,752","342,688","32,678","24,807",0,468,"5,718","2,714",0,0,"6,012",148,"7,255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,933",467,787,"1,501","1,372","1,829","2,458","4,546","3,543","3,078","2,251"
Buffalo NR,"576,352","580,075","606,935","655,774","510,009","761,086","972,516","1,052,496","1,058,464","1,059,334","783,304",0,0,0,0,0,0,0,0,0,0,0,"3,896,408","3,883,187","4,746,015","4,511,735","3,602,475","4,398,129","5,893,069","5,795,188","5,783,171","5,787,755","4,829,713",0,0,0,0,0,0,0,0,0,0,0,"9,042","8,921","8,977","8,019","7,908","7,600","7,501","7,942","7,536","7,666","8,111",0,0,0,0,0,0,0,0,0,0,0,"24,375","28,665","30,924","26,507","18,976","18,872","34,021","22,315","20,233","23,193","24,808","24,859","26,410","27,704","22,447","16,213","18,714","18,080","20,923","19,768","21,576","21,669","8,170","2,884","3,602","3,205","5,217","14,422","16,050","4,571","3,579","4,297","6,600",0,0,0,0,0,0,0,0,0,0,0,"26,545","35,280","38,664","35,214","29,377","42,322","18,201","50,731","53,419","35,404","36,516"
Cabrillo NM,"1,253,098","1,332,313","1,466,162","1,450,605","1,461,025","1,652,089","1,687,899","1,739,363","1,608,694","1,452,501","1,510,375","55,397","59,620","39,954","62,879","72,453","67,899","66,492","66,266","65,310","66,210","62,248","1,785,886","1,903,992","2,149,206","2,120,223","2,068,125","2,450,770","2,494,966","2,494,517","2,315,815","2,104,603","2,188,810","13,851","14,908","13,005","15,743","21,748","16,975","16,621","16,590","16,310","16,534","16,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaveral NS,"885,620","1,066,706","1,072,818","1,075,321","1,181,302","931,769","1,136,380","1,037,027","1,038,035","949,201","1,037,418","4,482","4,500",0,0,0,0,0,0,0,0,898,"2,285,478","2,805,638","2,711,942","2,710,589","2,976,865","2,460,328","2,864,740","2,613,295","2,615,829","2,363,447","2,640,815","53,784","54,000",0,0,0,0,0,0,0,0,"10,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,269,180,213,447,478,336,457,246,"4,482","4,500",0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0
Canyon de Chelly NM,"284,015","333,596","373,526","385,992","432,073","452,286","568,989","612,831","665,283","601,107","470,970","340,965","440,730","472,871","486,710","540,281","605,315","803,557","830,558","929,014","875,196","632,520","2,343,023","2,739,092","2,985,000","3,194,448","3,275,958","3,568,632","4,430,706","4,932,198","5,221,098","4,861,698","3,755,185","315,621","410,302","433,740","445,604","518,009","563,562","772,225","783,945","889,690","851,974","598,467","17,917","19,809","18,672","18,901","20,596","27,160","34,853","40,180","36,888","43,364","27,834",0,0,0,0,0,0,0,0,0,0,0,"14,911","17,004","18,870","18,032","17,232","18,405","19,047","26,545","26,673","25,418","20,214","17,002","21,489","22,422","26,610","23,250","23,304","26,784","33,510","32,289","31,623","25,828",15,744,239,200,"1,356",638,"1,039","1,352","1,636","2,458",968,99,42,5,20,36,0,0,0,0,9,21,"3,303","2,370","1,780","9,445","2,541","1,736","3,008","2,387","2,581","1,972","3,112"
Canyonlands NP,"56,505","89,915","97,079","100,022","102,533","116,672","172,987","172,384","212,100","257,411","137,761",460,"1,005","1,231","1,757","3,113","7,496","4,072","8,325","2,117","1,751","3,133","1,354,245","1,744,517","1,989,457","1,912,061","1,924,654","1,942,516","2,509,749","2,490,418","2,758,204","2,918,286","2,154,411","1,489","9,014","8,339","19,792","29,355","50,974","25,790","43,516","23,543","29,199","24,101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,333","9,431","11,470","12,240","13,261","14,605","17,299","17,549","11,820","10,317","12,533","4,610","4,953","5,356","5,121","5,470","6,487","7,129","7,507","4,938","4,451","5,602","40,012","45,446","48,861","43,679","45,316","40,784","48,894","48,651","54,278","53,013","46,893",5,186,127,638,688,935,522,516,677,879,517,"2,106","3,761","3,669","4,160","2,866","3,514","4,905","5,020","6,499","6,846","4,335"
Cape Cod NS,"4,788,342","4,978,838","4,021,111","4,595,071","4,560,713","4,374,799","3,991,213","4,941,569","5,180,970","5,020,069","4,645,270","31,453","31,416","26,402","30,757","29,865","29,163","27,613","32,511","33,438","27,896","30,051","9,072,969","9,360,507","7,125,061","8,366,269","9,495,599","8,879,741","8,152,112","9,960,991","10,786,904","10,272,577","9,147,273","188,718","188,496","158,412","184,542","179,190","174,978","165,678","195,066","200,628","167,376","180,308","9,074","9,511","8,987","8,630","4,460","4,392","4,329","4,367","4,133","4,208","6,209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,571","25,053","23,199","24,490","16,067","12,638","11,986","11,887","14,515","17,263","18,267"
Cape Hatteras NS,"1,510,237","1,634,592","1,698,543","1,685,628","1,396,076","1,224,687","1,535,913","1,629,277","1,929,713","2,097,991","1,634,266","183,046","228,896","232,634","266,477","42,013","39,150","102,792","105,025","123,105","129,978","145,312","12,097,674","10,640,737","12,186,854","11,176,082","9,716,726","7,952,863","9,482,271","9,778,700","12,057,232","11,478,439","10,656,758","550,584","673,059","641,508","724,461","268,172","417,873","631,947","404,896","479,752","488,536","528,079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164,920","143,454","152,830","127,465","119,789","105,877","93,405","89,358","88,917","97,430","118,345","121,223","114,462","99,046","92,717","82,831","66,832","74,148","57,384","54,125","58,193","82,096",0,0,0,0,0,0,0,0,0,0,0,"6,386","8,908","7,911","10,094","30,350","13,003","14,768","15,601","19,691","15,488","14,220","17,339","12,673","20,363","13,879","14,657","15,348","10,326","12,832","17,049","13,471","14,794"
Cape Krusenstern NM,,,"10,205","10,375","9,825","10,435","9,375","6,110","5,140","2,880","8,043",,,"16,167","34,270","37,435","37,625","37,390","45,150","43,350","11,340","32,841",,,"28,555","41,850","40,110","43,900","40,570","3,600","28,400","19,350","30,792",,,"58,763","140,780","151,990","155,980","156,760","193,960","215,100","63,980","142,164",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,225,120,40,70,100,50,310,125,130,,,245,190,150,100,200,685,820,155,318,,,0,0,0,0,0,0,0,0,0
Cape Lookout NS,"64,959","51,957","62,653","68,000","86,279","100,380","95,575","88,898","100,444","232,644","95,179","5,423","4,447","3,738","2,108",953,"1,430","5,699","2,742","5,864","5,184","3,759","712,097","581,398","704,474","793,798","929,522","1,261,334","1,309,670","919,133","957,770","1,228,418","939,761","10,772","7,776","7,290","2,108","1,727","2,220","13,149","7,191","16,495","14,465","8,319","11,831","12,055","16,563","17,597","21,914","23,065","23,629","25,537","27,693","23,147","20,303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,063","3,461","5,146","3,286","4,335","9,007","9,269","6,312","6,205","7,387","5,947","6,277","5,001","4,653",0,0,0,0,0,208,10,"1,615","1,568","2,042","1,956","1,418","2,954","4,328","4,691","3,744","3,821","4,043","3,057"
Capitol Reef NP,"342,788","397,789","289,486","331,734","296,230","320,503","383,742","428,808","469,556","515,278","377,591","34,594","33,599","33,972","41,387","37,319","37,737","36,855","42,492","42,586","45,099","38,564","672,062","688,904","643,798","678,090","646,782","610,988","704,607","844,375","912,154","985,348","738,711","4,703","7,838","4,613","6,134","5,550","5,332","5,651","6,410","6,602","7,115","5,995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,909","11,894","11,656","12,337","12,522","10,628","12,415","15,129","15,248","16,803","13,054","16,513","15,838","18,831","18,432","17,450","15,231","17,174","23,663","25,206","27,485","19,582","1,836","1,655","1,742","1,838","1,937","1,842","2,413","1,845","1,506","1,676","1,829",0,0,0,0,0,0,0,0,0,0,0,"2,587","2,299","2,704","2,430","2,387","2,577","1,815","1,772","3,015","2,544","2,413"
Capulin Volcano NM,"45,687","46,200","44,824","39,861","39,946","43,810","46,968","38,849","47,869","43,566","43,758",0,0,0,0,0,0,0,0,0,367,37,"60,328","62,450","62,068","56,663","57,581","62,882","59,332","55,891","68,727","61,074","60,700",0,0,0,0,0,0,0,0,0,367,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Sandburg Home NHS,"37,160","44,059","50,216","46,673","48,756","53,689","61,346","55,196","57,863","55,435","51,039",0,0,0,0,0,0,0,0,0,0,0,"54,085","63,089","71,871","66,625","69,296","76,847","84,344","73,885","80,726","76,225","71,699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlsbad Caverns NP,"672,963","771,766","781,963","712,247","712,989","732,482","752,552","781,300","786,135","792,378","749,678",0,0,0,0,0,0,0,0,0,0,0,"2,543,458","2,742,859","2,829,691","2,629,254","2,516,504","2,571,680","2,534,393","2,512,817","2,529,109","2,931,202","2,634,097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,245","1,437","1,534",923,252,256,159,91,351,122,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Grande Ruins NM,"109,202","102,768","105,190","119,229","133,680","142,252","160,936","179,915","166,782","164,011","138,397","2,124","2,118","2,118","2,118","2,124","2,118","2,118","2,118","2,149","2,142","2,125","92,821","87,353","89,412","101,346","113,798","120,914","136,796","152,928","141,765","138,641","117,577",211,210,210,210,211,210,210,210,215,214,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castillo de San Marcos NM,"609,510","654,012","659,688","672,624","692,486","699,248","732,882","755,056","757,131","766,621","699,926","12,190","13,081","13,191","13,447","13,846","13,978","14,651","15,094","15,137","15,327","13,994","457,133","490,510","493,768","504,466","519,359","524,431","549,658","566,289","567,843","574,961","524,842","3,048","3,271","3,298","3,361","3,457","3,491","3,659","3,768","3,779","3,828","3,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castle Clinton NM,"164,484","113,324","95,894","124,165","85,473","128,012","2,213,555","3,040,848","2,843,214","3,285,976","1,209,495","1,100",417,965,658,"4,811",666,"2,256","1,971","1,481","87,354","10,168","82,241","56,661","47,951","62,125","42,733","71,777","1,264,277","1,717,273","1,603,952","1,723,211","667,220",181,67,158,141,"30,569",489,"2,573",860,"1,316","170,406","20,676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catoctin Mountain Park,"400,016","357,685","502,142","518,939","531,214","575,125","516,626","511,010","341,126","342,375","459,626","113,001","188,735","193,591","191,670","195,879","192,403","192,336","193,920","194,306","196,966","185,281","1,318,478","1,109,051","1,112,453","1,193,208","1,180,481","1,250,749","1,308,190","1,196,187","1,710,711","1,721,947","1,310,146","19,212","22,793","22,793","22,642","22,996","22,700","22,695","22,822","23,391","23,121","22,517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,752","7,137","7,531","6,585","6,179","7,052","7,278","6,943","6,794","6,607","6,986","4,699","4,074","3,049","2,827","2,583","2,516","2,330","2,367","1,910","2,050","2,841",143,157,100,89,96,119,150,104,44,131,113,0,0,0,0,0,0,0,0,0,0,0,"39,845","27,403","22,194","27,624","26,711","27,973","30,361","30,764","32,515","32,869","29,826"
Cedar Breaks NM,"404,423","402,680","374,695","329,268","353,092","385,381","425,732","430,559","477,493","480,276","406,360","5,101","6,195","4,557","8,501","7,810","9,533","11,668","14,221","13,222","18,196","9,900","808,846","805,360","749,450","658,536","706,184","770,762","851,464","861,118","954,986","960,552","812,726","10,202","12,390","9,114","17,002","15,620","19,066","23,336","28,442","26,444","36,392","19,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,607,"1,539","1,503","1,582","1,730","1,771","1,901","2,256","2,217","1,576",936,897,"2,186","1,189","2,385","2,250","2,393","2,578","2,870","2,579","2,026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,273,0,0,36
Chaco Culture NHP,"51,652","73,399","72,874","71,420","65,999","43,133","49,473","57,988","65,398","84,433","63,577","3,974","3,463","2,054",754,"5,120","3,179","3,778","4,468","5,351","6,308","3,845","495,380","661,672","624,445","668,748","553,042","478,479","545,025","648,674","710,601","905,715","629,178","1,325","1,141",678,249,"4,876","3,179","3,778","4,468","5,351","6,308","3,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,747","9,587","11,110","12,418","8,645","8,941","10,202","12,158","13,912","18,843","11,256","3,785","5,577","5,930","6,308","4,406","4,207","4,930","4,977","5,980","5,912","5,201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,510","1,473","2,163","1,716","1,728","1,573","2,984","2,645","2,241","2,949","2,198"
Chamizal NMEM,"78,355","104,717","114,800","119,639","125,726","148,992","194,987","220,987","211,518","200,677","152,040",762,"1,109","2,090","1,335","1,023","1,213","1,022","4,194","6,738","6,326","2,581","244,091","310,598","342,971","295,169","384,509","465,438","619,777","639,265","611,543","573,539","448,690","3,518","3,883","7,315","4,673","3,578","4,245","3,557","14,679","23,583","22,141","9,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Islands NP,"104,574","87,514","172,287","205,024","203,411","164,132","172,913","174,607","168,592","152,662","160,572","31,008","21,903","20,322","22,287","22,445","51,600","53,920","55,075","52,634","47,774","37,897","778,147","625,136","788,766","831,148","1,718,468","1,663,475","1,775,641","1,802,980","1,742,279","1,579,984","1,330,602","431,446","272,894","257,328","297,993","538,804","1,238,566","1,294,231","1,321,946","1,263,362","1,146,675","806,325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,558",969,"2,173",0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,333","1,913","1,831","1,891","1,596","1,786","1,805","1,216","11,892","7,915","7,522","9,225","22,667","21,575","23,236","23,537","22,565","20,649","17,078","10,507","9,694","9,540","11,043","34,346","32,864","35,480","35,969","34,524","31,517","24,548"
